ProgressVariable,EnthalpyTot,MixtureFraction,Temperature,MolarWeightMix,DiffusionCoefficient,Conductivity,ViscosityDyn,Cp,Beta_ProgVar,Beta_Enth_Thermal,Beta_Enth,Beta_MixFrac,ProdRateTot_PV,Heat_Release,FlameletID
0.009055563514899686,54539.656239567455,0.017075111766302244,1809.191783788125,25.996895515417666,0.000527429983713753,0.1379475986288752,6.232805630590208e-05,1493.5860645458897,0.005695016141276031,1349.2379357368932,-1012723.1064807513,-0.00530837003573971,0.8104453646313774,132249505.91125041,9.0
0.009157694026131688,44372.3315954012,0.017080127101817628,1813.8425091563454,26.01752591104531,0.0005286260952258859,0.13807035292455047,6.242437431387526e-05,1494.1805019862236,0.005836716827647607,1351.4462856406851,-1028779.9736821515,-0.005403114751585777,0.5682776921813916,91746871.1991076,10.0
-0.0033465097090388794,15669.661918997583,0.01342096110254002,1184.288104462017,25.713958616722724,0.00028031406394564857,0.10060895089394742,4.698359574880284e-05,1356.4449022763959,-0.00912330976496987,1120.5327689217713,-392849.5362920049,0.0023082309224282996,112.2252748572184,4773212168.1378,11.0
-0.024763561261512777,73962.68842821552,0.014869558370856387,371.91451922463085,24.087946575867722,4.958791029355879e-05,0.04770476137386609,2.168496125402825e-05,1218.8419100635538,-0.043508422423849294,639.0637218536599,32983.30247687761,0.028762822915006224,0.006684390281336347,1029087.6788395044,9.0
-0.024640455568192346,24483.168209416017,0.014709634824137716,330.71336743604286,24.130374154784995,4.031786735488794e-05,0.043400151029871964,1.9901633185128832e-05,1210.5979780780335,-0.04311949594324521,641.2030039771109,9387.026158159308,0.028308657387737787,0.0008458937363194135,289813.7007348473,7.0
-0.004775393864769775,43354.47713847756,0.01314768454483025,1144.9188092527042,25.676394332390533,0.0002672310090471809,0.09836240013358849,4.596163048087212e-05,1346.8059720946424,-0.011012556151217002,1096.600291557482,-343793.1151120355,0.0034232414288172014,106.67871481941766,5010519415.908046,10.0
0.0024924691830457858,-25400.166042944413,0.013055578502303544,1384.6915127824977,26.378432396386977,0.0003366497737609831,0.10763943685032847,5.214676184870286e-05,1377.2567875116674,0.0004890557053909487,1250.728738441892,-680808.2443665297,-0.005453434193857366,39.471531254116535,1511674077.4658785,2.0
8.879865649939609e-05,7287.125455052228,0.014404407175662158,1304.2083357172276,25.704120510427124,0.00032528883204033395,0.10845232999662249,5.0078847420184545e-05,1388.139895320514,-0.0048694260087343965,1177.249787100521,-474665.5254747513,0.00017733338806363554,138.08037594882484,4593620671.924511,9.0
0.008197891882540477,-2182.214295884574,0.016861915220762122,1688.647945869563,25.889823823170733,0.0004758842350952609,0.13109876703513781,5.952108595447416e-05,1474.4339535531262,0.0047020672427556635,1324.2090199888871,-905877.9305603966,-0.004746222026679912,4.079358858017064,631957358.0527759,11.0
-0.022511455935303827,33946.514582759424,0.01315155709623531,386.6969032816697,24.589501019025942,5.068328440833205e-05,0.04702698517614191,2.2268444276442262e-05,1197.3584176603508,-0.0380481752258882,695.8770907268156,505.46829989080305,0.023005378170673763,0.11480779440117811,20989479.744520903,7.0
0.009447394044184479,36802.263788353936,0.01710346857309911,1841.0839826050558,26.07152599720803,0.0005392139941592477,0.13939297905656928,6.302038901324972e-05,1497.9746906708065,0.006227947417909382,1358.7412451062444,-1068746.0776321713,-0.005634860211552466,0.07038350855738928,12233797.261938088,11.0
-0.007549689222325184,38143.1458542119,0.012475213422415124,1033.5146423834549,25.663018013326035,0.00022779740250671092,0.09087339026998141,4.296949805484156e-05,1318.3043748487505,-0.014567256058140727,1046.690683383266,-288214.5057159315,0.005318447529113436,71.38814970368747,4618618114.093025,6.0
-0.026165996354488227,53624.937669314466,0.016312752854688906,342.61143699580066,23.70317750631559,4.442384881649258e-05,0.04621305339400899,2.0421654517180458e-05,1233.8470498163435,-0.047403233725928154,597.1461454429755,27476.784219623863,0.03311699163439269,4.070731736977154e-05,3641.872881931513,10.0
-0.02389375156426339,53726.60786854795,0.01411306630638435,369.60312837975124,24.30044362348295,4.8158677107390084e-05,0.04662152316582465,2.1580083811443608e-05,1208.2337609918898,-0.041277815452686786,661.8198520205441,19124.83759510414,0.026349469558202727,0.018045383285867977,3512559.5868639033,11.0
-0.02155422969403181,64397.03136228055,0.011303601579969319,380.56260503886625,25.08889960828165,4.7459794522450904e-05,0.04468825076766678,2.207778440429413e-05,1172.006492080319,-0.03421250882581279,736.9652137350413,16240.163192635866,0.018215412880668847,0.0,138120.44369701232,1.0
-0.0244961817198618,14304.429442911434,0.014310159388604396,310.035861938177,24.23453227447609,3.574485610112682e-05,0.040927617945862194,1.8985012010266695e-05,1201.9816288932152,-0.04235669224857797,649.3148542284181,6543.650072241321,0.02730766552002364,1.2680593496546666e-09,0.07239899327924236,5.0
0.008080186512668844,5954.796321107472,0.01684610420433016,1681.4905300233727,25.868593977777294,0.00047363311927854423,0.13083088494401138,5.9358321146018697e-05,1473.3568116150832,0.004554861868085483,1321.485057431591,-886503.6828449087,-0.00464217099927723,4.9478870524425265,732623498.6594992,10.0
