Density,Energy,s,dsdrho_e,dsde_rho,d2sdrho2,d2sdedrho,d2sde2,T,p,c2,dTdrho_e,dTde_rho,dpdrho_e,dpde_rho,dhdrho_e,dhde_rho,dhdrho_p,dhdp_rho,dsdp_rho,dsdrho_p,cp
20.375334671245696,573092.1193620535,1291.9503193051044,-2.3356069746289108,0.0017122995180745197,0.12283420580957585,-3.9117052735824664e-07,-1.3613857972445633e-09,584.0099757339765,566277.793045786,26675.810682277588,0.1334156132025462,0.000464324657001262,25932.329053149664,0.5450674060670142,-91.28633176570435,1.0267513351246313,-48940.38862965488,1.883714424484218,0.00314144544145426,-83.80060386493777,2228.872292921449
20.375334671245696,590137.3447951453,1320.9413178005777,-2.34212604343999,0.0016894860455947927,0.12284754268006248,-3.739483413592834e-07,-1.31585050876956e-09,591.8959807968965,575526.275503369,27181.525112405874,0.13100938054703035,0.000460996188456861,26432.736824787655,0.5401363289474144,-89.00406359178265,1.0265093230448712,-50323.45290563148,1.9004633979078422,0.0031278881923886936,-85.02077145021111,2243.6945740729343
20.375334671245696,607182.5702282368,1349.5499507416177,-2.3483616708502457,0.0016674277975220377,0.12286015604811326,-3.578934328747248e-07,-1.272741658933593e-09,599.7261179681057,584692.3987272867,27682.13798074853,0.12872403798425985,0.00045776879540023526,26928.092508671096,0.5354015083555337,-86.77136432984871,1.0262769430291179,-51703.51138115619,1.9168361071325526,0.003114350205406559,-86.21187210643689,2258.3060389000957
20.375334671245696,624227.7956613287,1377.7887471270467,-2.3543328042552187,0.0016460849029574138,0.12287211535646785,-3.4289719964335984e-07,-1.2318871090075114e-09,607.5020785400345,593779.396414774,28177.865109272083,0.1265492205989131,0.0004546387479188844,27418.610273222028,0.530850150352798,-84.58551196512252,1.02605356716432,-53080.63884044366,1.9328497250729126,0.0031008466360298503,-87.37523823458923,2272.704666512821
20.375334671245696,641273.0210944174,1405.669580646407,-2.3600566711664412,0.0016254203015705871,0.12288348057161133,-3.288658845813085e-07,-1.1931290041027595e-09,615.2254890834911,602790.2979479406,28668.90905632835,0.12447652738735283,0.00045160219444751506,27904.49051833294,0.5264710062833206,-82.44396808510757,1.025838643378275,-54454.86781640577,1.9485187809681954,0.00308738806538544,-88.51204766812872,2286.890644717079
20.375334671245696,658318.2465275087,1433.2037155727278,-2.3655490059848336,0.0016053995107764537,0.1228943032148163,-3.157176186201305e-07,-1.1563225452772493e-09,622.8979100139059,611727.9515133745,29155.460632755978,0.12249900630524792,0.00044865523623263014,28385.921677916103,0.5222540131266554,-80.34434510156112,1.0256316777885213,-55826.20697963939,1.9638560011214086,0.003073982143603207,-89.62336537361811,2300.865878688383
20.375334671245696,675363.4719606,1460.4018488593556,-2.3708242323297624,0.0015859904128356697,0.12290462743581342,-3.033801388504938e-07,-1.121334874740791e-09,630.520835376332,620595.0419544181,29637.699985636653,0.12061075340461151,0.00044579399486662316,28863.08150555097,0.5181900312424177,-78.28438615381421,1.0254322218311194,-57194.6548538902,1.9788729230713542,0.003060634742496074,-90.71017426371496,2314.633540743288
20.375334671245696,692408.6973936928,1487.274148765188,-2.375895611239646,0.0015671630601639935,0.12291449106249829,-2.9178904431624623e-07,-1.0880440513099269e-09,638.0956936895618,629394.1048249255,30115.797394170284,0.11880661137106299,0.0004430146685647104,29336.13800253505,0.514270657473518,-76.26195341290101,1.0252398630879558,-58560.20940825517,1.993580322324242,0.0030473507235724284,-91.77339698008547,2328.197680474896
20.375334671245696,709453.9228276977,1513.8302903063802,-2.380775363357841,0.00154888949743134,0.12292392658200563,-2.808864693782908e-07,-1.0563381034160253e-09,645.6238496409125,638127.5377615482,30589.913882404075,0.11708195063159776,0.0004403135756171441,29805.250108319866,0.5104880945087275,-74.27502158877688,1.0250542188751943,-59922.8742285215,2.0079884916055954,0.003034134417810325,-92.81391054845605,2341.562902917594
20.375334671245696,726499.1482602021,1540.0794878096958,-2.3854747713373343,0.0015311435991923602,0.12293296202661809,-2.7062007447420025e-07,-1.0261141529105377e-09,653.1066064133206,646797.6099949948,31060.20172154504,0.11543251629722577,0.0004376871852865885,30270.568240078534,0.5068350608368031,-72.32167435830968,1.0248749318239205,-61282.66199710713,2.0221074093252644,0.00302098989889213,-93.83255565833949,2354.7341142067394
20.375334671245696,743544.3736930721,1566.030524822336,-2.390004267165459,0.001513900921876499,0.12294162175197618,-2.6094227367197177e-07,-9.972776059044336e-10,660.5452084410435,655406.4705826575,31526.804870159023,0.11385432564509237,0.00043513213747779745,30732.234741723347,0.5033047289747816,-70.4001021596473,1.0247016668484499,-62639.595964810986,2.035946828744765,0.00300792111562368,-94.83014207709878,2367.7163291532565
20.375334671245696,760589.5991260869,1591.6917816132075,-2.3943735078784196,0.0014971385690168203,0.12294992710514861,-2.51809636171279e-07,-9.697414081777597e-10,667.9408444180995,663956.155761595,31989.859382203813,0.11234360298880845,0.0004326452530515045,31190.38428198748,0.49989068270431664,-68.50860036506553,1.0245341090475326,-63993.71000304418,2.0495163132567136,0.002994931933753148,-95.80745142003497,2380.514532258585
20.375334671245696,777634.8245591538,1617.0712604821572,-2.3985914422106474,0.0014808350686369666,0.12295789698696968,-2.4318241401621e-07,-9.434253628031306e-10,675.2946504167065,672448.5956848168,32449.493800319022,0.1108967411284521,0.0004302235367472783,31645.14422649707,0.49658688653577243,-66.6455672464472,1.0243719622056846,-65345.047725060016,2.0628252375969502,0.0029820261243050207,-96.76523823302512,2393.133582899384
25.749948352325305,283323.2869995055,713.9244981645481,-1.6234596402250316,0.002269169668149864,0.07625790258071967,-1.160084376586645e-06,-2.7612122311743273e-09,440.68983207207066,474380.9617423044,15460.381469292577,0.22529711915470474,0.0005362482019529611,14804.87488195063,0.916225835501889,-140.4944056764555,1.0355816572121066,-16873.985506885114,1.1302689981939191,0.0024766488568911194,-38.28993609302411,1999.3601792224624
25.749948352325305,300368.5124325959,752.2086331208263,-1.6423422331007824,0.0022232841111705067,0.07630564958744215,-1.0579030960848298e-06,-2.6245365825659376e-09,449.7850701921868,489802.97798010445,16179.298003339863,0.21402078840860977,0.0005309610971806429,15519.117621585723,0.8937044445902615,-136.0156282886302,1.0347070383350714,-18103.63381459697,1.1577731817250339,0.002487717415559928,-40.249521414442555,2010.1562299394043
25.749948352325305,317413.7378656871,789.7299902254722,-1.6595993808872267,0.002179640356554016,0.07634892403853402,-9.689976416663455e-07,-2.498013896635872e-09,458.7912849902391,504860.21553555015,16876.15948171669,0.2039637740399842,0.0005258055541662678,16211.160511115178,0.873378605754276,-131.84883829435526,1.033917683787331,-19322.84506458907,1.1838138431321072,0.002495642029920819,-42.11685290621893,2022.1187460380288
25.749948352325305,334458.9632987788,826.525351416396,-1.67543984113797,0.002138073194226555,0.07638848904382188,-8.913747632843366e-07,-2.3807328673089867e-09,467.71083548510063,519587.8589383067,17553.409339899034,0.19499128298873136,0.00052079347023418,16883.4196234274,0.8549916374332447,-127.95327131492823,1.033203625332943,-20530.50412586,1.208437112244402,0.0025006948613500203,-43.89572053545895,2034.9280928952846
